CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V2_M;V3_M;V4_M;V5_M;V8_M;V9_M;V10_M;V11_M;V12_M;V18_M;V19_AM;V21_M;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;P21Actualizado
TQRMNOQPXHMMMUCDEIJAH00698668;2021;2;1;1;1;1;S;33;1330;1;1;01/01/1900;60;2;1;1;2;0;2;1;;3;22.00;1;;2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;1300.00;2.00;0.00;0.00;0.00;0.00;99.00;3.00;80323.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000;5;;4;5.00;;5;1500;0;30000.00;5;;5;5.00;;5;1641;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;2;;2;2.00;;2;7500,00;1;;1;1.00;;2;1866;512868,51
TQRMNOQPXHMMMUCDEIJAH00698668;2021;2;1;2;1;1;S;33;1330;2;2;01/01/1900;54;2;1;1;2;0;2;1;;1;;1;;2;3;0;4;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;1330;0;0.00;0;;0;;;0;1330;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;2;;2;2.00;;2;7500,00;1;;1;1.00;;2;1866;0,00
TQRMNOQPXHMMMUCDEIJAH00698668;2021;2;1;3;1;1;S;33;1330;3;2;01/01/1900;28;5;4;1;1;1;7;2;1.00;1;;1;;5;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;1330;0;0.00;0;;0;;;0;1330;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;2;;2;2.00;;2;7500,00;1;;1;1.00;;2;1866;0,00
TQRMNOQPXHMMMUCDEIJAH00698668;2021;2;1;4;1;1;S;33;1330;3;1;01/01/1900;19;5;1;1;1;1;7;2;0.00;1;;1;;5;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;1330;0;0.00;0;;0;;;0;1330;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;2;;2;2.00;;2;7500,00;1;;1;1.00;;2;1866;0,00
TQRMNOQSWHKONPCDEIJAH00656076;2021;2;1;1;1;1;S;33;3026;1;1;22/08/1975;45;2;1;1;2;0;6;2;2.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2.00;2.00;40,00;10,00;2.00;0.00;2.00;2.00;3.00;2.00;4805.00;2.00;0.00;0.00;0.00;0.00;6.00;0.00;10333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;50000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;50000;7;;7;7.00;;8;3253;15000;65000.00;9;;8;9.00;;9;3942;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;7;;7;7.00;;7;22500,00;5;;5;5.00;;6;4031;854780,86
TQRMNOQSWHKONPCDEIJAH00656076;2021;2;1;2;1;1;S;33;3026;2;2;08/07/1977;43;2;1;1;2;0;4;1;;1;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;2.00;2.00;15,00;5,00;2.00;0.00;2.00;2.00;2.00;2.00;9700.00;1.00;1.00;6.00;0.00;0.00;0.00;0.00;99997.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;1.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;15000.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;15000;2;;2;2.00;;2;3979;10000;25000.00;4;;4;4.00;;4;3839;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;7;;7;7.00;;7;22500,00;5;;5;5.00;;6;4031;256434,26
TQRMNOQSWHKONPCDEIJAH00656076;2021;2;1;3;1;1;S;33;3026;3;1;21/08/2009;11;5;1;1;1;2;2;2;5.00;1;;1;;1;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;3026;0;0.00;0;;0;;;0;3026;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;7;;7;7.00;;7;22500,00;5;;5;5.00;;6;4031;0,00
TQRMNOQSWHKONPCDEIJAH00656076;2021;2;1;4;1;1;S;33;3026;3;2;19/05/2003;18;5;1;1;1;1;7;2;0.00;1;;1;;5;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;3026;0;0.00;0;;0;;;0;3026;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;7;;7;7.00;;7;22500,00;5;;5;5.00;;6;4031;0,00
TQRMNOPXTHLNNPCDEIJAH00708292;2021;2;1;1;1;1;S;33;101;1;1;01/06/1981;39;1;1;1;2;0;4;1;;1;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40,00;0,00;1.00;1.00;1.00;2.00;2.00;2.00;27.00;2.00;0.00;0.00;0.00;0.00;7.00;0.00;80313.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;-9,00
TQRMNOPXTHLNNPCDEIJAH00708292;2021;2;1;2;1;1;S;33;101;2;2;29/11/1985;35;1;4;1;2;0;4;1;;1;;1;;4;2;2;0;;2;1;2;2;2;2;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.00;1.00;0.00;1.00;2.00;9602.00;2.00;0.00;0.00;0.00;1.00;0.00;57113.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;;0;;;0;101;0;0.00;0;;0;;;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0,00
TQRMNOQXVHJMQLCDEIJAH00708293;2021;2;1;1;1;1;S;33;2044;1;1;01/01/1900;82;5;1;1;2;0;4;2;1.00;1;;1;;3;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;2044;0;-9.00;12;;12;12.00;;12;0;-9;0;0;0;0;0;0;0;0;0;0;0;-9;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0,00
TQRMNOSQYHJMOLCDEIJAH00708205;2021;2;1;1;1;1;S;33;2978;1;2;10/12/1968;52;5;4;1;2;0;4;2;1.00;1;;1;;3;2;3;0;;2;1;2;1;1;1;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.00;1.00;0.00;4.00;2.00;9700.00;1.00;0.00;4.00;0.00;0.00;0.00;55314.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;4.00;0.00;0.00;0.00;0.00;2.00;0;0;;0;;;0;2978;2000;2000.00;1;;1;1.00;;1;3891;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;1;;1;1.00;;1;1000,00;1;;1;1.00;;1;2816;0,00
TQRMNOPVQHJKKMCDEIJAH00708250;2021;2;1;1;1;1;S;33;5565;1;2;01/01/1900;47;2;2;1;1;2;7;2;1.00;2;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4803.00;2.00;0.00;0.00;0.00;0.00;6.00;0.00;20333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;-9,00
TQRMNOPVQHJKKMCDEIJAH00708250;2021;2;1;2;1;1;S;33;5565;2;1;01/01/1900;63;2;2;1;2;0;2;1;;1;;1;;2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4803.00;2.00;0.00;0.00;0.00;0.00;6.00;0.00;10333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;-9,00
TQRMNOPVQHJKKMCDEIJAH00708250;2021;2;1;3;1;1;S;33;5565;3;2;01/01/1900;14;5;2;1;1;2;4;2;2.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;5565;0;0.00;0;;0;;;0;5565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0,00
TQRMNOPWVHKNKOCDEIJAH00655948;2021;2;1;1;1;1;S;33;8080;1;1;30/01/1970;51;3;4;1;2;0;2;1;;1;;1;;2;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;72314.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000;5;;4;5.00;;5;9328;0;30000.00;5;;5;5.00;;5;9564;0;0;0;0;0;0;0;0;0;0;0;0;0;60000;5;;5;5.00;;5;30000,00;7;;6;7.00;;7;11766;512868,51
TQRMNOPWVHKNKOCDEIJAH00655948;2021;2;1;2;1;1;S;33;8080;3;1;03/09/1996;24;5;4;1;2;0;4;2;3.00;1;;1;;3;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;2.00;0.00;72314.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000;5;;4;5.00;;5;10233;0;30000.00;5;;5;5.00;;5;9945;0;0;0;0;0;0;0;0;0;0;0;0;0;60000;5;;5;5.00;;5;30000,00;7;;6;7.00;;7;11766;512868,51
TQRMNOPWRHMMKOCDEIJAH00700137;2021;2;1;1;1;1;S;33;2677;1;2;02/10/1953;67;2;1;1;2;0;2;1;;3;42.00;1;;2;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;2677;0;21500.00;4;;3;4.00;;4;2875;21500;0;0;0;0;0;0;0;0;0;0;0;21500;43000;4;;3;3.00;;4;21500,00;5;;5;5.00;;6;3999;0,00
TQRMNOPWRHMMKOCDEIJAH00700137;2021;2;1;2;1;1;S;33;2677;2;1;23/09/1953;67;2;1;1;2;0;4;2;1.00;1;;1;;3;3;0;1;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;2677;0;21500.00;4;;3;4.00;;4;3232;21500;0;0;0;0;0;0;0;0;0;0;0;21500;43000;4;;3;3.00;;4;21500,00;5;;5;5.00;;6;3999;0,00
TQRMNOQVVHJMKOCDEIJAH00663367;2021;2;1;1;1;1;S;33;1793;1;1;01/01/1900;41;1;1;1;2;0;7;2;1.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;31,00;0,00;2.00;0.00;2.00;2.00;2.00;1.00;8401.00;2.00;0.00;0.00;0.00;0.00;12.00;0.00;51312.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;38000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;38000;6;;5;6.00;;6;2393;0;38000.00;6;;6;6.00;;6;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;68000;6;;5;6.00;;6;34000,00;7;;7;7.00;;8;2767;649633,45
TQRMNOQVVHJMKOCDEIJAH00663367;2021;2;1;2;1;1;S;33;1793;2;2;01/01/1900;36;1;1;1;2;0;4;1;;1;;1;;4;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0,00;0,00;2.00;0.00;2.00;2.00;4.00;2.00;6400.00;2.00;0.00;0.00;0.00;0.00;10.00;0.00;30332.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;30000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;30000;5;;4;4.00;;5;2151;0;30000.00;5;;5;5.00;;5;2337;0;0;0;0;0;0;0;0;0;0;0;0;0;68000;6;;5;6.00;;6;34000,00;7;;7;7.00;;8;2767;512868,51
TQRMNOSRPHKLNSCDEIJAH00701004;2021;2;1;1;1;1;S;33;1058;1;2;08/10/1959;61;2;1;1;2;0;7;1;;1;;1;;6;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;45,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;6.00;0.00;80331.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;-9.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;-9;12;;12;12.00;;12;0;0;-9.00;12;;12;12.00;;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;-9,00
TQRMNOSRPHKLNSCDEIJAH00701004;2021;2;1;2;1;1;S;33;1058;2;1;19/12/1956;64;2;1;1;2;0;7;1;;1;;1;;6;3;0;4;;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;1058;0;0.00;0;;0;;;0;1058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;;12;12.00;;12;0,00;12;;12;12.00;;12;0;0,00
TQRMNOSQYHJMOLCDEIJAH00708205;2021;2;1;2;1;1;S;33;2978;3;2;15/08/2006;14;5;1;1;1;1;4;2;2.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;0;2978;0;0.00;0;;0;;;0;2978;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;1;;1;1.00;;1;1000,00;1;;1;1.00;;1;2816;0,00
TQRMNORUVHJNMLCDEGJBF00661151;2021;2;1;1;1;43;S;13;609;1;2;16/09/1975;45;2;4;1;2;0;4;2;3.00;1;;1;;3;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;8,00;0,00;1.00;1.00;1.00;1.00;1.00;2.00;9700.00;1.00;1.00;2.00;0.00;0.00;0.00;0.00;55314.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;1.00;4.00;8000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;8000;1;1.00;1;1.00;;1;611;0;32800.00;6;6.00;6;5.00;;6;616;0;0;0;24800;0;0;0;0;0;0;0;0;24800;52800;5;5.00;5;4.00;;5;10560,00;2;2.00;2;2.00;;2;657;136764,94
TQRMNORUVHJNMLCDEGJBF00661151;2021;2;1;2;1;43;S;13;609;3;2;05/12/2001;19;5;4;1;1;1;5;2;1.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.00;0;;;0;609;0;0.00;0;0.00;0;;;0;609;0;0;0;0;0;0;0;0;0;0;0;0;0;52800;5;5.00;5;4.00;;5;10560,00;2;2.00;2;2.00;;2;657;0,00
TQRMNORUVHJNMLCDEGJBF00661151;2021;2;1;3;1;43;S;13;609;3;1;07/07/2005;15;5;4;1;1;1;5;2;0.00;1;;1;;3;3;0;3;;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.00;0;;;0;609;0;0.00;0;0.00;0;;;0;609;0;0;0;0;0;0;0;0;0;0;0;0;0;52800;5;5.00;5;4.00;;5;10560,00;2;2.00;2;2.00;;2;657;0,00
TQRMNORUVHJNMLCDEGJBF00661151;2021;2;1;4;0;43;S;13;609;3;1;18/06/2013;7;5;4;1;1;1;3;2;2.00;1;;1;;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.00;0;;;0;609;0;0.00;0;0.00;0;;;0;609;0;0;0;0;0;0;0;0;0;0;0;0;0;52800;5;5.00;5;4.00;;5;10560,00;2;2.00;2;2.00;;2;657;0,00
TQRMNORUVHJNMLCDEGJBF00661151;2021;2;1;5;1;43;S;13;609;2;1;07/07/1976;44;2;4;1;2;0;2;1;;2;;1;;2;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;27,00;0,00;1.00;1.00;1.00;1.00;1.00;2.00;4000.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;5002.00;8.00;0.00;0.00;0.00;1.00;3.00;1.00;0.00;7.00;6.00;2.00;20000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;20000;3;3.00;3;3.00;;4;612;0;20000.00;3;4.00;4;3.00;;4;615;0;0;0;0;0;0;0;0;0;0;0;0;0;52800;5;5.00;5;4.00;;5;10560,00;2;2.00;2;2.00;;2;657;341912,34
TQRMNOPXTHMMMLCDEGJBF00708182;2021;2;1;1;1;43;S;13;807;1;2;05/09/1983;37;1;1;1;1;1;7;2;3.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;35,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;9401.00;2.00;0.00;0.00;0.00;0.00;7.00;0.00;10333.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;47000.00;0.00;0.00;0.00;0.00;0.00;2000.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;47000;7;8.00;7;7.00;;8;841;0;49000.00;7;8.00;8;7.00;;8;823;0;0;0;0;0;0;0;0;0;0;0;0;0;129000;9;9.00;9;9.00;;9;32250,00;7;8.00;7;7.00;;7;821;803494,00
TQRMNOPXTHMMMLCDEGJBF00708182;2021;2;1;2;1;43;S;13;807;2;1;21/11/1979;41;1;1;1;2;0;7;2;4.00;1;;1;;5;1;3;0;;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;9401.00;2.00;0.00;0.00;0.00;0.00;8.00;0.00;10333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;80000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;80000;9;10.00;10;9.00;;10;851;0;80000.00;9;10.00;10;9.00;;9;838;0;0;0;0;0;0;0;0;0;0;0;0;0;129000;9;9.00;9;9.00;;9;32250,00;7;8.00;7;7.00;;7;821;1367649,37
TQRMNOPXTHMMMLCDEGJBF00708182;2021;2;1;3;0;43;S;13;807;3;1;28/03/2015;6;5;1;1;1;2;3;2;0.00;1;;1;;1;4;0;3;;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.00;0;;;0;807;0;0.00;0;0.00;0;;;0;807;0;0;0;0;0;0;0;0;0;0;0;0;0;129000;9;9.00;9;9.00;;9;32250,00;7;8.00;7;7.00;;7;821;0,00
