CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;COMPONENTE;H15;REGION;MAS_500;AGLOMERADO;PONDERA;CH03;CH04;CH05;CH06;CH07;CH08;CH09;CH10;CH11;CH12;CH13;CH14;CH15;CH15_COD;CH16;CH16_COD;NIVEL_ED;ESTADO;CAT_OCUP;CAT_INAC;IMPUTA;PP02C1;PP02C2;PP02C3;PP02C4;PP02C5;PP02C6;PP02C7;PP02C8;PP02E;PP02H;PP02I;PP03C;PP03D;PP3E_TOT;PP3F_TOT;PP03G;PP03H;PP03I;PP03J;INTENSI;PP04A;PP04B_COD;PP04B1;PP04B2;PP04B3_MES;PP04B3_ANO;PP04B3_DIA;PP04C;PP04C99;PP04D_COD;PP04G;PP05B2_MES;PP05B2_ANO;PP05B2_DIA;PP05C_1;PP05C_2;PP05C_3;PP05E;PP05F;PP05H;PP06A;PP06C;PP06D;PP06E;PP06H;PP07A;PP07C;PP07D;PP07E;PP07F1;PP07F2;PP07F3;PP07F4;PP07F5;PP07G1;PP07G2;PP07G3;PP07G4;PP07G_59;PP07H;PP07I;PP07J;PP07K;PP08D1;PP08D4;PP08F1;PP08F2;PP08J1;PP08J2;PP08J3;PP09A;PP09A_ESP;PP09B;PP09C;PP09C_ESP;PP10A;PP10C;PP10D;PP10E;PP11A;PP11B_COD;PP11B1;PP11B2_MES;PP11B2_ANO;PP11B2_DIA;PP11C;PP11C99;PP11D_COD;PP11G_ANO;PP11G_MES;PP11G_DIA;PP11L;PP11L1;PP11M;PP11N;PP11O;PP11P;PP11Q;PP11R;PP11S;PP11T;P21;DECOCUR;IDECOCUR;RDECOCUR;GDECOCUR;PDECOCUR;ADECOCUR;PONDIIO;TOT_P12;P47T;DECINDR;IDECINDR;RDECINDR;GDECINDR;PDECINDR;ADECINDR;PONDII;V2_M;V3_M;V4_M;V5_M;V8_M;V9_M;V10_M;V11_M;V12_M;V18_M;V19_AM;V21_M;T_VI;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;P21Actualizado
TQRMNORSXHLNQSCDEIJAH00639016;2020;3;1;3;0;1;S;33;4293;3;1;;7;5;4;1;1;1;2;2;1.00;1;;1;;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;4293;0;0.00;0;  ;0;;;0;4293;0;0;0;0;0;0;0;0;0;0;0;0;0;42600;05;  ;05;;;05;8520,00;02;  ;03;;;03;5772;0,00
TQRMNORSXHLNQSCDEIJAH00639016;2020;3;1;4;0;1;S;33;4293;3;1;;4;5;4;1;1;1;1;2;0.00;1;;6;;7;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;4293;0;0.00;0;  ;0;;;0;4293;0;0;0;0;0;0;0;0;0;0;0;0;0;42600;05;  ;05;;;05;8520,00;02;  ;03;;;03;5772;0,00
TQRMNORSXHLNQSCDEIJAH00639016;2020;3;1;5;0;1;S;33;4293;3;1;;-1;5;4;3;0;0;0;0;;1;;6;;7;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;4293;0;0.00;0;  ;0;;;0;4293;0;0;0;0;0;0;0;0;0;0;0;0;0;42600;05;  ;05;;;05;8520,00;02;  ;03;;;03;5772;0,00
TQRMNORVVHJMRLCDEIJAH00663229;2020;3;1;1;1;1;S;33;1396;1;1;;68;3;1;1;2;0;2;1;;1;;1;;2;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;1396;0;16800.00;4;  ;3;;;4;1535;16800;0;0;0;0;0;0;0;0;0;0;0;16800;16800;01;  ;01;;;02;16800,00;05;  ;05;;;06;1574;0,00
TQRMNORPWHLNQTCDEIJAH00639090;2020;3;1;1;1;1;S;33;10524;1;2;;53;5;1;1;2;0;4;2;3.00;1;;1;;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;0.00;0,00;0,00;2.00;0.00;2.00;2.00;4.00;2.00;9700.00;1.00;1.00;0.00;11.00;0.00;0.00;0.00;55314.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;11000.00;0.00;0.00;0.00;5500.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;11000;3;  ;2;;;2;12444;0;16500.00;3;  ;3;;;4;12471;0;0;0;0;0;0;0;0;0;0;0;0;0;16500;01;  ;01;;;01;5500,00;01;  ;02;;;02;15141;259490,75
TQRMNORPWHLNQTCDEIJAH00639090;2020;3;1;2;1;1;S;33;10524;3;2;12/09/2704;26;5;4;1;1;1;6;2;4.00;1;;1;;5;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;10524;0;0.00;0;  ;0;;;0;10524;0;0;0;0;0;0;0;0;0;0;0;0;0;16500;01;  ;01;;;01;5500,00;01;  ;02;;;02;15141;0,00
TQRMNORPWHLNQTCDEIJAH00639090;2020;3;1;3;0;1;S;33;10524;3;1;;8;5;1;1;1;2;9;2;98.00;1;;1;;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;10524;0;0.00;0;  ;0;;;0;10524;0;0;0;0;0;0;0;0;0;0;0;0;0;16500;01;  ;01;;;01;5500,00;01;  ;02;;;02;15141;0,00
TQRMNOPXPHMKRLCDEIJAH00645647;2020;3;1;1;1;1;S;33;1144;1;2;07/02/1304;60;2;1;1;2;0;4;1;;1;;1;;4;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;1144;0;88000.00;10;  ;10;;;10;1264;88000;0;0;0;0;0;0;0;0;0;0;0;88000;88000;08;  ;08;;;08;29333,33;08;  ;07;;;08;1718;0,00
TQRMNOPXPHMKRLCDEIJAH00645647;2020;3;1;2;1;1;S;33;1144;2;1;01/12/1104;62;2;1;1;2;0;4;1;;3;30.00;1;;4;3;0;6;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;1144;0;0.00;0;  ;0;;;0;1144;0;0;0;0;0;0;0;0;0;0;0;0;0;88000;08;  ;08;;;08;29333,33;08;  ;07;;;08;1718;0,00
TQRMNOPXPHMKRLCDEIJAH00645647;2020;3;1;3;1;1;S;33;1144;3;2;;26;5;1;1;1;1;7;2;4.00;1;;1;;5;3;0;3;0;0;0;0;0;0;0;0;0;5;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;1144;0;0.00;0;  ;0;;;0;1144;0;0;0;0;0;0;0;0;0;0;0;0;0;88000;08;  ;08;;;08;29333,33;08;  ;07;;;08;1718;0,00
TQRMNORRTHMNROCDEIJAH00651258;2020;3;1;1;1;1;S;33;6104;1;1;;23;1;4;1;2;0;6;1;;1;;1;;6;3;0;4;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;6104;0;10000.00;2;  ;2;;;2;7158;0;0;0;10000;0;0;0;0;0;0;0;0;10000;32000;03;  ;03;;;04;4571,43;01;  ;01;;;01;7106;0,00
TQRMNORRTHMNROCDEIJAH00651258;2020;3;1;2;1;1;S;33;6104;2;2;;33;1;4;1;2;0;4;1;;3;50.00;1;;4;3;0;4;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;6104;0;22000.00;5;  ;5;;;5;7477;0;0;0;22000;0;0;0;0;0;0;0;0;22000;32000;03;  ;03;;;04;4571,43;01;  ;01;;;01;7106;0,00
TQRMNORRTHMNROCDEIJAH00651258;2020;3;1;3;1;1;S;33;6104;3;2;;17;5;4;1;1;1;4;2;5.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;6104;0;0.00;0;  ;0;;;0;6104;0;0;0;0;0;0;0;0;0;0;0;0;0;32000;03;  ;03;;;04;4571,43;01;  ;01;;;01;7106;0,00
TQRMNORRTHMNROCDEIJAH00651258;2020;3;1;4;1;1;S;33;6104;3;1;;15;5;4;1;1;1;4;2;2.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;6104;0;0.00;0;  ;0;;;0;6104;0;0;0;0;0;0;0;0;0;0;0;0;0;32000;03;  ;03;;;04;4571,43;01;  ;01;;;01;7106;0,00
TQRMNORRTHMNROCDEIJAH00651258;2020;3;1;5;1;1;S;33;6104;3;2;;12;5;4;1;1;1;4;2;0.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;6104;0;0.00;0;  ;0;;;0;6104;0;0;0;0;0;0;0;0;0;0;0;0;0;32000;03;  ;03;;;04;4571,43;01;  ;01;;;01;7106;0,00
TQRMNORRTHMNROCDEIJAH00651258;2020;3;1;6;0;1;S;33;6104;3;2;;9;5;4;1;1;1;2;2;3.00;1;;1;;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;6104;0;0.00;0;  ;0;;;0;6104;0;0;0;0;0;0;0;0;0;0;0;0;0;32000;03;  ;03;;;04;4571,43;01;  ;01;;;01;7106;0,00
TQRMNORRTHMNROCDEIJAH00651258;2020;3;1;7;0;1;S;33;6104;3;2;;6;5;4;1;1;1;2;2;0.00;1;;1;;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;6104;0;0.00;0;  ;0;;;0;6104;0;0;0;0;0;0;0;0;0;0;0;0;0;32000;03;  ;03;;;04;4571,43;01;  ;01;;;01;7106;0,00
TQRMNOPSSHMORPCDEIJAH00651438;2020;3;1;1;1;1;S;33;3736;1;1;;67;3;1;1;2;0;4;2;3.00;3;18.00;1;;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;32,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;8600.00;2.00;0.00;0.00;0.00;0.00;12.00;0.00;40333.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;1.00;2.00;2.00;2.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;60000.00;0.00;0.00;0.00;12000.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;60000;10;  ;9;;;10;4608;0;72000.00;10;  ;9;;;10;4617;0;0;0;0;0;0;0;0;0;0;0;0;0;82000;08;  ;08;;;08;41000,00;09;  ;09;;;09;5194;1415404,10
TQRMNOPSSHMORPCDEIJAH00651438;2020;3;1;2;1;1;S;33;3736;3;2;08/08/2304;31;5;1;1;2;0;7;1;;1;;1;;6;2;0;0;0;2;1;2;2;2;1;2;2;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.00;2.00;1.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0;  ;0;;;0;3736;0;10000.00;2;  ;2;;;2;4380;0;0;0;10000;0;0;0;0;0;0;0;0;10000;82000;08;  ;08;;;08;41000,00;09;  ;09;;;09;5194;0,00
TQRMNOPUYHMNKMCDEIJAH00645808;2020;3;1;1;1;1;S;33;3113;1;2;11/09/1104;42;1;4;1;2;0;2;2;4.00;4;221.00;1;;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;15,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;9700.00;1.00;1.00;7.00;0.00;0.00;0.00;0.00;57314.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.00;2.00;0.00;2.00;2.00;2.00;2.00;5.00;2.00;2.00;3.00;4.00;9000.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;9000;2;  ;2;;;2;4939;0;24200.00;5;  ;5;;;6;3786;0;0;0;15200;0;0;0;0;0;0;0;0;15200;24200;02;  ;02;;;03;6050,00;02;  ;02;;;02;4644;212310,62
TQRMNOPUYHMNKMCDEIJAH00645808;2020;3;1;2;1;1;S;33;3113;2;1;07/12/1604;38;1;1;1;2;0;7;2;2.00;4;221.00;1;;5;2;3;0;0;0;0;0;0;0;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.00;2.00;1.00;3.00;2.00;9503.00;2.00;0.00;0.00;0.00;6.00;0.00;82314.00;0.00;8.00;0.00;0.00;2.00;0.00;1.00;8.00;0.00;0.00;0.00;0.00;2.00;0;0;  ;0;;;0;3113;0;0.00;0;  ;0;;;0;3113;0;0;0;0;0;0;0;0;0;0;0;0;0;24200;02;  ;02;;;03;6050,00;02;  ;02;;;02;4644;0,00
TQRMNOPUYHMNKMCDEIJAH00645808;2020;3;1;3;1;1;S;33;3113;3;1;;16;5;4;1;1;1;4;2;3.00;4;221.00;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3113;0;0.00;0;  ;0;;;0;3113;0;0;0;0;0;0;0;0;0;0;0;0;0;24200;02;  ;02;;;03;6050,00;02;  ;02;;;02;4644;0,00
TQRMNOPUYHMNKMCDEIJAH00645808;2020;3;1;4;0;1;S;33;3113;3;1;;7;5;4;1;1;1;2;2;1.00;1;;1;;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3113;0;0.00;0;  ;0;;;0;3113;0;0;0;0;0;0;0;0;0;0;0;0;0;24200;02;  ;02;;;03;6050,00;02;  ;02;;;02;4644;0,00
TQRMNOPXRHMOKNCDEIJAH00645070;2020;3;1;1;1;1;S;33;3497;1;1;04/08/0204;52;2;1;1;2;0;6;1;;1;;1;;6;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3497;0;60000.00;9;  ;9;;;9;3926;60000;0;0;0;0;0;0;0;0;0;0;0;60000;90000;08;  ;08;;;09;30000,00;08;  ;08;;;08;5027;0,00
TQRMNOPXRHMOKNCDEIJAH00645070;2020;3;1;2;1;1;S;33;3497;2;2;11/11/0504;48;2;1;1;2;0;6;2;2.00;1;;1;;5;3;0;4;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3497;0;0.00;0;  ;0;;;0;3497;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;08;  ;08;;;09;30000,00;08;  ;08;;;08;5027;0,00
TQRMNOPXRHMOKNCDEIJAH00645070;2020;3;1;3;1;1;S;33;3497;9;2;;76;4;12;1;2;0;2;1;;3;18.00;1;;2;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;3497;0;30000.00;7;  ;6;;;7;3958;30000;0;0;0;0;0;0;0;0;0;0;0;30000;90000;08;  ;08;;;09;30000,00;08;  ;08;;;08;5027;0,00
TQSMNORTQHMOKNCDEIJAH00645809;2020;3;1;1;1;1;S;33;4366;1;2;11/04/0304;69;5;1;1;2;0;2;1;;4;225.00;1;;2;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;4366;0;16000.00;3;  ;3;;;4;4278;16000;0;0;0;0;0;0;0;0;0;0;0;16000;16000;01;  ;01;;;01;16000,00;05;  ;05;;;05;5044;0,00
TQRMNORTQHMOKNCDEIJAH00645309;2020;3;1;1;1;1;S;33;6288;1;1;10/10/2304;30;3;1;1;2;0;4;2;5.00;1;;1;;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;60,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;5201.00;2.00;0.00;0.00;0.00;0.00;11.00;0.00;35314.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;3.00;4.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;2.00;1.00;50000.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;50000;9;  ;9;;;9;7178;0;50000.00;9;  ;8;;;9;7771;0;0;0;0;0;0;0;0;0;0;0;0;0;50000;06;  ;05;;;06;50000,00;09;  ;09;;;10;8032;1179503,42
TQRMNOQQPHLMKMCDEIJAH00639490;2020;3;1;1;1;1;S;33;2275;1;1;06/08/1104;62;2;1;1;2;0;4;1;;1;;1;;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;30,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;3300.00;2.00;0.00;0.00;0.00;0.00;5.00;0.00;92312.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;50000.00;0.00;0.00;0.00;25000.00;0.00;0.00;3.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;50000;9;  ;8;;;9;2784;0;75000.00;10;  ;9;;;10;2954;0;0;0;0;0;0;0;0;0;0;0;0;0;91000;09;  ;08;;;09;22750,00;06;  ;06;;;07;3281;1179503,42
TQRMNOQQPHLMKMCDEIJAH00639490;2020;3;1;2;1;1;S;33;2275;2;2;;67;2;1;1;2;0;2;1;;3;30.00;1;;2;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;2275;0;16000.00;3;  ;3;;;3;2618;16000;0;0;0;0;0;0;0;0;0;0;0;16000;91000;09;  ;08;;;09;22750,00;06;  ;06;;;07;3281;0,00
TQRMNOQQPHLMKMCDEIJAH00639490;2020;3;1;3;1;1;S;33;2275;3;1;;41;5;4;1;2;0;4;1;;3;82.00;1;;4;3;0;7;0;0;0;0;0;0;0;0;0;0;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;2275;0;0.00;0;  ;0;;;0;2275;0;0;0;0;0;0;0;0;0;0;0;0;0;91000;09;  ;08;;;09;22750,00;06;  ;06;;;07;3281;0,00
TQRMNOQQPHLMKMCDEIJAH00639490;2020;3;1;4;1;1;S;33;2275;3;1;;11;5;1;1;1;2;2;2;5.00;1;;1;;1;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;2275;0;0.00;0;  ;0;;;0;2275;0;0;0;0;0;0;0;0;0;0;0;0;0;91000;09;  ;08;;;09;22750,00;06;  ;06;;;07;3281;0,00
TQRMNOSUYHLMKMCDEIJAH00639226;2020;3;1;1;1;1;S;33;2807;1;1;10/10/0404;49;1;1;1;1;1;6;2;0.00;1;;1;;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;48,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;8600.00;2.00;0.00;0.00;0.00;0.00;3.00;0.00;34323.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;1.00;0.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;40000.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;40000;8;  ;7;;;8;3179;0;40000.00;8;  ;7;;;8;3644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;  ;  ;  ;;;  ;0,00;  ;  ;  ;;;  ;0;943602,74
TQRMNOSUYHLMKMCDEIJAH00639226;2020;3;1;2;1;1;S;33;2807;2;2;;49;1;1;1;2;0;6;1;;1;;1;;6;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;40,00;0,00;2.00;0.00;2.00;2.00;2.00;2.00;8501.00;2.00;0.00;0.00;0.00;0.00;8.00;0.00;41332.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.00;2.00;0.00;0.00;2.00;2.00;2.00;2.00;5.00;1.00;1.00;1.00;1.00;0.00;1.00;0.00;1.00;1.00;25000.00;0.00;0.00;0.00;12500.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;25000;5;  ;4;;;5;3710;0;-9.00;12;  ;12;;;12;0;-9;0;0;0;0;0;0;0;0;0;0;0;-9;0;  ;  ;  ;;;  ;0,00;  ;  ;  ;;;  ;0;589751,71
TQRMNOSUYHLMKMCDEIJAH00639226;2020;3;1;4;1;1;S;33;2807;3;2;;15;5;1;1;1;1;5;2;2.00;1;;1;;3;3;0;3;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;2807;0;0.00;0;  ;0;;;0;2807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;  ;  ;  ;;;  ;0,00;  ;  ;  ;;;  ;0;0,00
TQRMNOPUTHKMKNCDEIJAH00663230;2020;3;1;1;1;1;S;33;7899;1;1;01/08/0804;46;1;4;1;2;0;2;1;;1;;1;;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1.00;0.00;70,00;0,00;2.00;0.00;2.00;2.00;3.00;2.00;4502.00;2.00;0.00;0.00;0.00;0.00;1.00;0.00;56113.00;6.00;0.00;0.00;0.00;1.00;3.00;3.00;1.00;7.00;5.00;2.00;25000.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;;0.00;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;25000;5;  ;5;;;5;11074;0;25000.00;6;  ;5;;;6;12147;0;0;0;0;0;0;0;0;0;0;0;0;0;54000;06;  ;06;;;06;7714,29;02;  ;02;;;03;11125;589751,71
TQRMNOPUTHKMKNCDEIJAH00663230;2020;3;1;2;1;1;S;33;7899;2;2;;26;1;4;1;2;0;2;1;;1;;1;;2;3;0;4;0;0;0;0;0;0;0;0;0;0;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;  ;0;;;0;7899;0;29000.00;6;  ;6;;;6;9087;0;0;0;29000;0;0;0;0;0;0;0;0;29000;54000;06;  ;06;;;06;7714,29;02;  ;02;;;03;11125;0,00
